ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
55317,-93.544875,44.866236,82,17163,84385,2.9299999997019768
55318,-93.610506,44.809954,74,19207,61214,2.8199999928474426
55319,-93.92956,45.470068,46,4348,59870,2.889999993145466
55320,-94.059901,45.387625,54,3709,53042,2.9199999943375587
55321,-94.187487,45.085142,48,5092,45265,2.9799999967217445
55322,-93.77839,44.768762,43,2705,60123,2.9099999964237213
55324,-94.403689,45.057766,33,1194,43750,2.519999995827675
55325,-94.317584,45.091115,44,4168,47194,2.6699999943375587
55327,-93.476121,45.217054,68,3621,73507,3.1699999943375587
55328,-93.795917,45.032489,62,7259,60578,2.889999993145466
55329,-94.567783,45.321197,39,1992,36767,2.6699999943375587
55330,-93.581178,45.317152,68,26402,58863,2.939999997615814
55331,-93.582789,44.901368,81,17559,82471,2.6999999955296516
55332,-94.717188,44.529702,23,2116,35972,2.469999998807907
55333,-94.873503,44.541889,18,865,37697,2.3599999994039536
55334,-94.21773,44.542729,38,2975,38984,2.519999995827675
55335,-94.530925,44.527707,21,1877,37107,2.5
55336,-94.172943,44.773886,48,8086,48789,2.6299999952316284
55337,-93.273028,44.770297,88,45567,58286,2.5299999937415123
55338,-94.013371,44.670908,28,922,48667,2.7799999937415123
55339,-93.957703,44.730662,41,966,49531,2.7299999967217445
55340,-93.564559,45.07343,63,5976,80493,3.139999993145466
55341,-93.663691,45.15546,68,1056,73281,3.119999997317791
55342,-94.724474,44.74323,19,2193,36336,2.439999997615814
55343,-93.408572,44.921599,90,24492,44253,2.059999994933605
55344,-93.425574,44.867013,83,13004,59885,2.139999993145466
55345,-93.48443,44.915413,87,22239,78530,2.639999993145466
55346,-93.4869,44.880435,89,17825,83443,2.8299999982118607
55347,-93.460319,44.831413,83,24094,95372,2.939999997615814
55349,-94.071758,45.064272,46,3733,45930,2.7299999967217445
55350,-94.38604,44.896255,57,17334,45484,2.5099999979138374
55352,-93.613303,44.657463,58,6441,54500,2.9499999955296516
55353,-94.32528,45.328802,36,2769,44669,2.7899999991059303
55354,-94.058461,44.881515,51,2363,47094,2.7799999937415123
55355,-94.528687,45.104473,45,9602,39804,2.469999998807907
55356,-93.583884,44.985463,71,4643,73878,2.639999993145466
55357,-93.650538,45.088013,62,3496,81282,3.059999994933605
55358,-94.00289,45.244744,52,4506,51154,2.6799999997019768
55359,-93.693193,45.002212,62,5568,69453,2.7899999991059303
55360,-93.899819,44.909362,42,1519,53333,3
55362,-93.807741,45.301337,66,13804,51307,2.7999999970197678
55363,-93.920851,45.046143,55,2813,48375,2.709999993443489
55364,-93.660381,44.933712,78,15089,66740,2.5
55367,-93.971549,44.886776,41,929,43393,2.6699999943375587
55368,-93.91666,44.756883,46,2286,49559,2.739999994635582
55369,-93.431835,45.120764,82,33219,68057,2.7299999967217445
55370,-94.047145,44.787651,35,740,57143,2.519999995827675
55371,-93.57644,45.576431,49,12348,48272,2.6699999943375587
55372,-93.421396,44.704646,73,22827,77097,2.889999993145466
55373,-93.735483,45.087513,75,4373,52300,2.709999993443489
55374,-93.571041,45.197646,68,9452,78564,3.1599999964237213
55375,-93.7439,44.906512,80,1907,64766,2.75
55376,-93.676183,45.20382,71,7511,67173,3
55378,-93.372207,44.761796,79,21957,76010,3.089999996125698
55379,-93.525568,44.776138,73,23123,58298,2.709999993443489
55381,-94.188026,44.904987,42,1912,44688,2.649999998509884
55382,-94.198213,45.299358,41,3808,49145,2.8199999928474426
55384,-93.628681,44.936423,93,1478,36607,1.719999998807907
55385,-94.493464,44.724926,20,1381,40990,2.589999996125698
55386,-93.663419,44.858595,73,3500,81476,2.8599999994039536
55387,-93.785141,44.849912,67,8614,59423,2.6699999943375587
55388,-93.84467,44.955136,59,4477,50987,2.75
55389,-94.438117,45.291986,34,2456,43086,2.75
55390,-93.97836,45.066811,44,1840,53100,2.7899999991059303
55391,-93.529129,44.963063,80,15924,87648,2.5
55395,-94.055251,44.960829,61,2606,42614,2.5499999970197678
55396,-94.368112,44.536882,27,2268,36081,2.4099999964237213
55397,-93.923684,44.801162,54,2521,58257,2.809999994933605
55398,-93.578737,45.455085,63,10208,57220,3.0099999979138374
553HH,-93.727778,45.090926,,0,0,0
55401,-93.271371,44.984615,93,3478,40716,1.2899999991059303
55402,-93.270534,44.975565,78,143,30921,1.2399999983608723
55403,-93.285577,44.971765,99,14862,30702,1.4099999964237213
55404,-93.261798,44.963365,100,26883,20923,2.0699999928474426
55405,-93.302737,44.971798,96,16115,40368,2.0999999940395355
55406,-93.220821,44.938615,97,33164,40867,2.1799999997019768
55407,-93.254248,44.934915,98,37720,37462,2.6599999964237213
55408,-93.287424,44.947515,98,30570,34216,2.0499999970197678
55409,-93.283624,44.924115,98,21219,55424,2.369999997317791
55410,-93.319474,44.911564,96,18479,64084,2.119999997317791
55411,-93.298237,44.999165,98,31672,28434,3.309999994933605
55412,-93.303377,45.027715,97,24941,38818,2.8299999982118607
55413,-93.249275,44.997665,92,12503,33774,2.1799999997019768
55414,-93.230036,44.980379,97,23961,28426,2.149999998509884
55415,-93.259415,44.973415,94,1701,30156,1.2099999971687794
55416,-93.34215,44.946664,92,27310,55252,1.9599999971687794
55417,-93.236622,44.905365,94,24915,52127,2.2299999967217445
55418,-93.243047,45.019315,95,30620,41344,2.239999994635582
55419,-93.290123,44.902414,96,17228,63513,2.269999995827675
55420,-93.276572,44.837964,91,21489,47295,2.3299999982118607
55421,-93.250071,45.050434,93,25638,39526,2.2299999967217445
55422,-93.339657,45.014764,91,27970,51885,2.2899999991059303
55423,-93.281248,44.877164,95,34650,45598,2.2599999979138374
55424,-93.34045,44.904414,93,9776,93481,2.6599999964237213
55425,-93.244906,44.846765,85,8883,44538,2.189999997615814
55426,-93.377954,44.952064,93,25464,47145,2.149999998509884
55427,-93.382235,45.006764,91,23316,55685,2.3299999982118607
55428,-93.377028,45.059997,92,30004,43970,2.389999993145466
55429,-93.341551,45.064714,93,26175,43511,2.459999993443489
55430,-93.299773,45.059265,93,20981,39620,2.5799999982118607
55431,-93.309823,44.829564,88,18579,57197,2.3299999982118607
55432,-93.253361,45.095674,91,30533,48370,2.4299999997019768
55433,-93.319503,45.163848,90,34687,52128,2.639999993145466
55434,-93.253103,45.164248,91,27589,54887,2.7299999967217445
55435,-93.334875,44.875614,92,11289,42478,1.7299999967217445
55436,-93.370564,44.903864,90,12732,72361,2.3199999928474426
55437,-93.344224,44.822764,89,18933,58483,2.269999995827675
55438,-93.382126,44.8257,86,17269,70011,2.3299999982118607
55439,-93.370219,44.875997,86,8878,87302,2.519999995827675
55441,-93.424215,45.001997,86,17373,63068,2.4099999964237213
55442,-93.42892,45.046701,89,13162,84451,2.709999993443489
55443,-93.339889,45.108581,90,25290,62347,2.8299999982118607
55444,-93.304612,45.106065,92,15778,65043,3.019999995827675
55445,-93.378902,45.112742,82,8782,63662,2.719999998807907
55446,-93.479883,45.039312,83,12433,91431,2.739999994635582
55447,-93.492624,45.003363,88,23560,75029,2.619999997317791
55448,-93.296359,45.186232,87,26554,60226,2.8199999928474426
55449,-93.200015,45.168287,76,11670,67617,3.0099999979138374
55450,-93.208478,44.882365,,0,0,0
55454,-93.243273,44.969465,99,6814,14360,2.0299999937415123
55455,-93.235889,44.971965,95,2148,66250,3.5699999928474426
554HH,-93.261642,44.983665,,0,0,0
55601,-91.299775,47.258584,67,201,30694,1.949999999254942
55602,-91.878391,47.309443,3,247,38125,1.9599999971687794
55603,-91.201223,47.502703,5,564,36250,2.5099999979138374
55604,-90.546595,47.939037,9,3370,35827,2.119999997317791
55605,-89.737353,47.967442,12,538,30326,2.2799999937415123
55606,-90.017059,47.940908,5,307,51500,2.619999997317791
55607,-91.529531,47.664633,4,164,36563,2.519999995827675
55609,-91.785254,46.94939,62,302,57292,2.5
55612,-90.638362,47.757804,6,471,45938,2.1299999952316284
55613,-90.959176,47.651374,4,211,33250,2.239999994635582
55614,-91.257657,47.314743,39,2818,36658,2.3799999952316284
55615,-90.812763,47.677189,5,239,45625,2.209999993443489
55616,-91.664646,47.077723,25,6747,42887,2.339999996125698
556HH,-90.58096,47.769104,,0,0,0
556XX,-91.238691,47.634565,1,53,17292,2.519999995827675
55702,-92.639725,46.956644,7,354,33750,2.3799999952316284
55703,-92.766892,47.764569,10,794,36528,2.689999997615814
55704,-92.767061,46.22572,22,1330,32958,2.5999999940395355
55705,-92.24109,47.45225,32,3421,37333,2.3199999928474426
55706,-91.918567,47.688083,22,2055,34194,2.2899999991059303
55707,-92.626979,46.533977,23,3251,42206,2.6599999964237213
55708,-92.340843,47.533314,81,885,29464,2.0999999940395355
55709,-93.389982,47.372262,20,4328,37991,2.459999993443489
55710,-92.661893,47.655096,19,1497,48409,2.5499999970197678
55711,-92.650826,46.870672,19,515,34250,2.8199999928474426
55712,-92.578869,46.275431,4,351,28750,2.239999994635582
55713,-92.777839,47.49307,73,914,31389,2.209999993443489
55716,-93.275817,47.32211,73,394,22250,2.369999997317791
55717,-92.460783,47.058166,6,335,48750,2.4299999997019768
55718,-92.484771,46.649697,43,2802,42969,2.589999996125698
55719,-92.876373,47.509833,50,5903,32379,2.239999994635582
55720,-92.486129,46.727077,57,15827,38134,2.4499999955296516
55721,-93.66491,47.247648,35,2866,45938,2.619999997317791
55722,-93.431122,47.285247,87,989,38984,2.619999997317791
55723,-92.77077,47.854987,9,2523,35197,2.219999998807907
55724,-92.410481,47.172574,8,866,41875,2.6299999952316284
55725,-92.615191,48.262021,2,98,30139,2.2799999937415123
55726,-92.870813,46.667284,16,834,32500,2.339999996125698
55731,-91.917122,47.913365,11,6260,31781,2.1099999994039536
55732,-92.239095,47.624206,14,1461,38239,2.4099999964237213
55733,-92.364343,46.708371,59,4139,53136,2.869999997317791
55734,-92.513313,47.4211,47,6598,34330,2.2599999979138374
55735,-93.044627,46.250308,14,2032,35603,2.4499999955296516
55736,-92.906143,46.929033,10,1487,31364,2.3499999940395355
55738,-92.654853,47.296271,10,618,39844,2.589999996125698
55741,-92.405339,47.4741,47,3112,38018,2.269999995827675
55742,-93.131795,47.169979,9,420,34107,2.25
55744,-93.525999,47.243062,51,19825,37415,2.399999998509884
55746,-92.942289,47.413817,39,18088,34399,2.2599999979138374
55748,-93.600423,46.956138,11,1258,32174,2.4199999943375587
55749,-92.407668,46.463827,8,292,37344,2.1599999964237213
55750,-92.0706,47.517269,18,2149,39932,2.2899999991059303
55751,-92.630674,47.405699,26,1730,43854,2.5399999991059303
55752,-93.263208,46.974237,6,411,32143,2.4199999943375587
55753,-93.076518,47.39654,86,1031,28261,2.189999997615814
55756,-92.597953,46.374991,17,331,36875,2.5299999937415123
55757,-92.928037,46.512349,12,755,32344,2.339999996125698
55758,-92.740267,47.511214,51,236,23125,2.309999994933605
55760,-93.283914,46.67746,15,2800,28487,2.209999993443489
55763,-92.200913,47.310374,11,590,39688,2.389999993145466
55764,-93.300778,47.319362,86,501,30682,2.369999997317791
55765,-92.758438,47.086392,11,759,31806,2.469999998807907
55767,-92.769909,46.44429,47,3891,36164,2.2999999970197678
55768,-92.665486,47.502878,34,2826,35221,2.339999996125698
55769,-93.164508,47.406731,18,2253,32396,2.3599999994039536
55771,-92.804958,48.098627,5,1835,30202,2.4199999943375587
55775,-93.206937,47.30797,47,1332,44511,2.3199999928474426
55779,-92.449134,46.908416,31,3489,51078,2.7299999967217445
55780,-92.692354,46.670691,18,132,35625,3.3799999952316284
55781,-93.05481,47.672765,23,373,51875,2.2899999991059303
55782,-92.239778,47.813694,70,422,39821,2.5799999982118607
55783,-92.827483,46.379971,19,2026,37813,2.439999997615814
55784,-93.204568,47.061875,8,99,28750,2.6099999994039536
55785,-93.707217,46.878205,6,258,28333,2.899999998509884
55786,-93.384871,47.314189,62,282,32083,2.389999993145466
55787,-93.132416,46.679313,8,283,23438,2.0399999991059303
55790,-92.324703,47.825059,20,1866,43875,2.149999998509884
55792,-92.533719,47.527383,54,10980,30782,2.0699999928474426
55793,-93.268816,47.116453,14,682,36058,2.6099999994039536
55795,-92.843152,46.317812,21,1494,32107,2.5099999979138374
55796,-91.799439,47.930468,61,149,28333,1.9599999971687794
55797,-92.419833,46.534005,25,1312,46296,2.8499999940395355
55798,-92.965948,46.723028,13,776,32031,2.559999994933605
557HH,-92.787481,46.63576,,0,0,0
557XX,-92.187724,48.144674,,0,0,0
55802,-92.092062,46.774593,81,2493,15575,1.5099999979138374
55803,-92.101059,46.972432,40,16395,51715,2.5799999982118607
55804,-91.983425,46.86242,63,14301,49018,2.5499999970197678
55805,-92.095688,46.798339,97,11155,21561,2.0699999928474426
55806,-92.127181,46.770773,89,9515,24683,2.1599999964237213
55807,-92.16969,46.738841,86,10371,31497,2.2599999979138374
55808,-92.227605,46.674141,74,5828,32433,2.3499999940395355
55810,-92.243551,46.753414,64,8786,41866,2.5699999928474426
55811,-92.182425,46.821489,71,24942,45768,2.399999998509884
55812,-92.073198,46.809438,96,10177,37026,2.3599999994039536
558HH,-92.083643,46.788178,,0,0,0
55901,-92.494595,44.048931,83,42174,52561,2.4799999967217445
55902,-92.491669,43.991846,74,18720,60297,2.4499999955296516
55904,-92.429371,43.988708,73,24416,44808,2.5499999970197678
55906,-92.44427,44.064733,69,16191,51736,2.4799999967217445
55909,-92.726457,43.564175,31,1562,36500,2.6099999994039536
55910,-91.959655,44.128262,20,1527,41375,2.5999999940395355
55912,-92.979087,43.671988,62,28013,35397,2.3499999940395355
55917,-93.075469,43.88481,31,3669,42739,2.619999997317791
55918,-92.864343,43.743087,41,1001,35391,2.5
55919,-91.290572,43.664102,26,1354,47171,2.6599999964237213
55920,-92.638805,44.024835,53,5598,58050,2.8799999952316284
55921,-91.486672,43.630012,32,5204,38442,2.5699999928474426
55922,-91.907364,43.569417,27,1032,28438,2.8799999952316284
55923,-92.160602,43.84113,36,4148,47675,2.5999999940395355
55924,-93.016273,44.035716,24,1378,40179,2.6799999997019768
55925,-91.390155,43.910929,43,1007,49276,2.7599999979138374
55926,-92.708529,43.731945,18,863,39659,2.649999998509884
55927,-92.869037,44.026272,42,3373,43793,2.709999993443489
55929,-92.14213,43.975269,26,998,43409,2.8499999940395355
55931,-91.466358,43.511822,52,299,30313,2.2999999970197678
55932,-92.283146,44.135053,38,1782,47609,2.75
55933,-92.705966,43.65099,15,250,38750,3.0099999979138374
55934,-92.248562,44.006609,37,2710,49604,2.689999997615814
55935,-92.12889,43.74676,22,752,43125,2.689999997615814
55936,-92.578129,43.715085,26,1778,41914,2.5499999970197678
55939,-92.049942,43.55123,31,2179,33144,2.6999999955296516
55940,-92.80894,43.885028,33,2534,45278,2.719999998807907
55941,-91.361261,43.756567,46,1100,36875,2.5299999937415123
55943,-91.575347,43.769776,25,3004,37146,2.519999995827675
55944,-92.750134,44.035512,52,7263,52387,2.769999995827675
55945,-92.049348,44.273406,22,1612,39700,2.7599999979138374
55946,-92.965106,44.268145,30,3344,45767,2.6299999952316284
55947,-91.339199,43.829382,57,7326,47612,2.589999996125698
55949,-91.959652,43.70844,21,1945,35793,2.4199999943375587
55950,-92.969298,43.743278,60,154,28750,2.4799999967217445
55951,-92.516167,43.525845,28,1516,35670,2.4099999964237213
55952,-91.849324,43.959148,37,2496,43634,2.7599999979138374
55953,-92.964664,43.519177,31,1006,40481,2.8299999982118607
55954,-91.780307,43.541594,29,1514,28553,2.339999996125698
55955,-92.75616,44.068344,72,941,54750,2.7799999937415123
55956,-92.535017,44.272368,36,1860,45662,2.649999998509884
55957,-92.290742,44.244633,25,727,44063,2.75
55959,-91.744221,44.093056,60,2270,50000,2.6999999955296516
55960,-92.537061,44.152623,53,2779,50549,2.6099999994039536
55961,-92.464523,43.6122,19,475,45000,2.469999998807907
55962,-91.845303,43.762272,19,862,37721,2.6999999955296516
55963,-92.654825,44.196932,45,4142,53083,2.719999998807907
55964,-92.170489,44.164431,45,4365,42444,2.7899999991059303
55965,-92.123292,43.646355,30,2272,38802,2.369999997317791
55967,-92.504256,43.786802,28,777,54500,2.8299999982118607
55969,-91.846124,44.079021,34,1419,43309,2.7999999970197678
55970,-92.837562,43.599507,23,891,42188,2.719999998807907
55971,-91.751173,43.80784,34,2844,38940,2.399999998509884
55972,-92.06276,43.977555,45,4538,43724,2.7599999979138374
55973,-92.779902,43.797677,16,330,43750,2.889999993145466
55974,-91.650045,43.57279,31,2267,33210,2.369999997317791
55975,-92.372426,43.686356,29,4826,39250,2.5499999970197678
55976,-92.498497,43.862105,56,6921,46575,2.649999998509884
55977,-92.659021,43.550714,18,227,43750,3.489999994635582
55979,-91.953252,43.93422,25,952,44028,3.25
55981,-92.042041,44.374261,52,4105,39094,2.3199999928474426
55982,-92.877491,43.82009,24,521,39375,2.8799999952316284
55983,-92.798167,44.285672,42,1418,41838,2.6099999994039536
55985,-92.893576,44.157166,26,2075,42063,2.6599999964237213
55987,-91.65106,44.033867,66,34675,35803,2.339999996125698
55988,-91.773046,44.025446,80,216,42292,2.6299999952316284
55990,-92.264932,43.714071,27,936,35000,2.439999997615814
55991,-92.413361,44.24431,32,1377,47411,2.5799999982118607
55992,-92.683127,44.297157,47,4360,46034,2.5499999970197678
559HH,-91.781997,44.022802,,0,0,0
56001,-93.993882,44.15644,71,38960,36790,2.3799999952316284
56003,-94.042443,44.184909,71,12759,49491,2.5
56007,-93.369169,43.652042,62,21596,35496,2.339999996125698
56009,-93.555984,43.667207,23,1752,42439,2.5699999928474426
56010,-94.206342,43.899907,19,1262,37286,2.4299999997019768
56011,-93.769065,44.616113,45,6031,54468,2.7599999979138374
56013,-94.101293,43.630763,33,4954,36438,2.339999996125698
56014,-93.816768,43.589604,17,852,33889,2.459999993443489
56016,-93.333578,43.764506,39,1104,40461,2.5999999940395355
56017,-93.800777,44.304948,43,1583,50813,2.5699999928474426
56019,-94.889984,44.11754,14,918,35179,2.369999997317791
56020,-93.530721,43.613686,61,160,35625,2.709999993443489
56021,-94.314244,44.277333,29,1016,51136,2.8799999952316284
56022,-94.838777,44.049908,59,141,31563,2.559999994933605
56023,-94.013411,43.782104,16,589,38843,2.389999993145466
56024,-93.869185,44.153696,58,2220,46293,2.739999994635582
56025,-93.905343,43.764111,18,478,31813,2.6299999952316284
56026,-93.291703,43.884985,25,1871,43029,2.5699999928474426
56027,-94.077492,43.520084,19,1198,32650,2.2999999970197678
56028,-93.68716,44.207288,47,963,43125,2.439999997615814
56029,-93.517688,43.516115,24,782,38984,2.519999995827675
56031,-94.458563,43.646916,53,12781,34622,2.309999994933605
56032,-93.563396,43.766208,75,315,39000,2.3199999928474426
56033,-93.938261,43.579548,20,360,27917,2.1299999952316284
56034,-94.181864,44.029058,23,670,46136,2.689999997615814
56035,-93.267131,43.819798,60,521,40250,2.6099999994039536
56036,-93.219874,43.550747,23,2101,38477,2.4199999943375587
56037,-94.052312,44.017609,27,1613,43209,2.719999998807907
56039,-94.337733,43.680519,17,1058,35859,2.5699999928474426
56041,-94.523801,44.149047,20,1202,42031,2.5399999991059303
56042,-93.491434,43.796535,20,744,36719,2.5099999979138374
56043,-93.224002,43.65048,31,478,41429,2.399999998509884
56044,-93.953546,44.555899,32,2032,46979,2.7999999970197678
56045,-93.189592,43.762109,32,696,35278,2.2799999937415123
56048,-93.712551,44.102188,34,3929,41729,2.649999998509884
56050,-93.958069,44.28491,50,1363,47176,2.6299999952316284
56051,-93.713087,43.535709,31,801,33194,2.25
56052,-93.570718,44.320314,19,741,44583,2.489999994635582
56054,-94.377421,44.431776,23,1004,40156,2.589999996125698
56055,-94.238835,44.128212,34,3743,42955,2.5299999937415123
56056,-94.571436,44.070204,48,128,31875,2.209999993443489
56057,-93.725835,44.393899,40,3791,41014,2.6599999964237213
56058,-93.905134,44.449976,42,5946,45273,2.559999994933605
56060,-94.439351,43.930032,21,532,32431,2.649999998509884
56062,-94.421109,44.045998,32,3307,37167,2.5299999937415123
56063,-93.819236,44.204121,44,2448,52574,2.639999993145466
56064,-93.451613,43.723693,38,130,27321,2.5999999940395355
56065,-93.92866,43.931415,30,2784,41857,2.639999993145466
56068,-93.817189,43.848573,22,1041,36250,2.389999993145466
56069,-93.569828,44.429956,47,4372,40558,2.639999993145466
56071,-93.57848,44.546463,58,8636,51624,2.839999996125698
56072,-93.531787,43.899778,26,2552,40625,2.5499999970197678
56073,-94.461492,44.308395,54,17265,42270,2.4199999943375587
56074,-94.195611,44.331757,26,1806,44444,2.6599999964237213
56075,-94.435849,43.735594,77,147,36250,2.1299999952316284
56076,-93.119188,43.671266,24,516,44219,2.9799999967217445
56078,-93.777643,44.007228,24,508,44107,2.6999999955296516
56080,-93.856635,44.080713,76,713,44375,2.7899999991059303
56081,-94.633452,43.986563,36,6290,35299,2.5299999937415123
56082,-93.992826,44.337276,56,12277,43380,2.519999995827675
56083,-95.133482,44.21838,16,1078,38958,2.6999999955296516
56085,-94.734266,44.29717,32,6003,39200,2.5499999970197678
56087,-94.983136,44.239384,28,3327,35919,2.4499999955296516
56088,-94.443602,43.834331,24,2186,36833,2.4199999943375587
56089,-93.426947,43.563452,34,213,32292,1.949999999254942
56090,-94.224039,43.95885,23,641,47679,2.6099999994039536
56091,-93.69492,43.930363,29,398,40521,2.5499999970197678
56093,-93.510305,44.067673,51,12943,42943,2.5499999970197678
56096,-93.588402,44.234274,45,3198,41825,2.5
56097,-93.718376,43.731479,27,4273,33060,2.4799999967217445
56098,-94.180163,43.764936,25,2440,35972,2.2999999970197678
560HH,-94.016865,44.237477,,0,0,0
56101,-95.132759,43.870469,34,5962,32640,2.3199999928474426
56110,-95.939738,43.626278,23,1996,35870,2.639999993145466
56111,-94.871504,43.645226,13,499,42500,2.5999999940395355
56113,-96.170958,44.398668,10,305,33333,2.399999998509884
56114,-95.612804,43.971169,14,389,31176,2.3599999994039536
56115,-95.902106,44.227802,16,1370,35313,2.439999997615814
56116,-96.386606,43.621142,17,681,38828,2.5699999928474426
56117,-95.691385,43.513198,23,383,34531,2.739999994635582
56118,-95.029387,43.936146,13,473,36339,2.75
56119,-95.469461,43.702735,16,1112,37583,2.559999994933605
56120,-94.795716,43.957826,18,1253,35647,2.619999997317791
56121,-94.628778,43.535662,21,644,30603,2.25
56122,-95.95855,43.89707,18,679,36250,2.7799999937415123
56123,-95.593219,44.084381,12,665,33250,2.1599999964237213
56127,-94.774323,43.556667,15,515,36875,2.5999999940395355
56128,-96.128507,43.89387,22,1990,33782,2.559999994933605
56129,-96.021604,43.52237,24,824,31813,2.389999993145466
56131,-95.59378,43.861532,23,2431,32724,2.4799999967217445
56132,-95.759988,44.212536,13,565,41176,2.559999994933605
56134,-96.222025,43.783098,12,411,35446,2.959999993443489
56136,-96.411576,44.512114,19,1209,29276,2.3599999994039536
56137,-95.345919,43.826163,16,1329,35556,2.589999996125698
56138,-96.366698,43.529153,34,839,38333,2.5099999979138374
56139,-96.18168,44.092188,16,523,29375,2.399999998509884
56140,-96.36802,43.907841,42,143,38000,2.7999999970197678
56141,-95.774442,43.884657,14,411,29423,2.619999997317791
56142,-96.230006,44.476959,17,1185,29722,2.2299999967217445
56143,-95.004471,43.625811,31,4842,36823,2.2799999937415123
56144,-96.390225,43.854184,18,909,30000,2.189999997615814
56145,-95.185178,44.057605,17,618,32841,2.1699999943375587
56147,-96.065914,43.750164,12,254,38194,2.619999997317791
56149,-96.308227,44.268332,15,1607,31440,2.389999993145466
56150,-95.195012,43.649239,23,2841,34943,2.3799999952316284
56151,-95.914034,44.015184,14,861,31679,2.4099999964237213
56152,-95.280146,44.227021,17,1577,32027,2.2799999937415123
56153,-96.018606,43.834517,63,247,30682,2.189999997615814
56155,-95.944591,43.763442,16,485,27679,2.5299999937415123
56156,-96.230307,43.653947,35,6398,38463,2.3799999952316284
56157,-95.927714,44.396043,22,649,41544,2.719999998807907
56158,-96.060112,43.642511,18,354,35000,3
56159,-94.930585,43.942515,30,3076,30389,2.5999999940395355
56160,-94.771245,43.847252,17,276,38472,2.2999999970197678
56161,-95.325456,43.724852,19,488,34861,2.6799999997019768
56162,-94.684469,43.843264,20,283,39375,2.5699999928474426
56164,-96.324735,44.020814,30,5953,32426,2.369999997317791
56165,-95.703201,43.725227,16,454,37708,3.0299999937415123
56166,-95.363305,44.2127,12,255,27875,2.219999998807907
56167,-95.385549,43.536338,18,913,34028,2.5299999937415123
56168,-95.809467,43.608503,17,1085,36974,2.75
56169,-95.988352,44.319682,19,805,36625,2.739999994635582
56170,-96.073633,44.17521,16,709,28875,2.649999998509884
56171,-94.743578,43.660847,25,1881,31020,2.369999997317791
56172,-95.758031,44.007631,31,3109,39617,2.2999999970197678
56173,-96.243015,43.521947,20,417,42250,2.5699999928474426
56174,-95.30674,44.031366,18,479,35313,2.5299999937415123
56175,-95.623711,44.260625,29,3262,34917,2.4499999955296516
56176,-94.725934,43.771341,24,1095,33125,2.269999995827675
56177,-96.251323,43.887295,35,108,36250,2.399999998509884
56178,-96.124087,44.274909,27,1842,33537,2.3499999940395355
56180,-95.468217,44.249331,15,1056,29167,2.2899999991059303
56181,-94.617164,43.672105,25,1205,36098,2.4499999955296516
56183,-95.411166,44.043567,20,1509,31741,2.309999994933605
56185,-95.825634,43.783453,20,595,31167,2.5499999970197678
56186,-96.070632,44.028354,12,443,28500,2.489999994635582
56187,-95.596045,43.623255,53,12661,36829,2.5499999970197678
561HH,-95.496278,43.813264,,0,0,0
56201,-95.04504,45.118846,64,22131,36961,2.4799999967217445
56207,-96.064538,45.532754,12,380,45625,3.059999994933605
56208,-96.005397,45.228278,24,3702,31513,2.1699999943375587
56209,-94.790693,45.128657,28,2539,42071,2.519999995827675
56211,-96.6879,45.593033,10,688,30119,2.489999994635582
56212,-96.328556,45.140784,12,701,30455,2.5399999991059303
56214,-95.334655,44.59231,17,838,38542,2.5299999937415123
56215,-95.572475,45.317872,28,4957,34609,2.399999998509884
56216,-95.059233,44.945988,28,847,40795,3.0799999982118607
56218,-95.940422,44.838823,12,688,37679,2.4199999943375587
56219,-96.818336,45.606998,20,1328,25800,2.5399999991059303
56220,-96.292107,44.725437,17,3368,30667,2.309999994933605
56221,-96.189709,45.556847,12,1032,36389,2.4099999964237213
56222,-95.365941,44.974538,26,2221,35594,2.469999998807907
56223,-95.818302,44.761504,19,1615,37500,2.439999997615814
56224,-95.066953,44.375214,15,375,37083,2.5499999970197678
56225,-96.446943,45.459383,12,794,33897,2.4099999964237213
56226,-95.693345,45.409218,13,281,50833,3.0499999970197678
56227,-96.168882,45.290863,7,215,25000,2.309999994933605
56228,-94.675633,44.933861,23,1020,36324,2.3599999994039536
56229,-95.705553,44.609098,24,1846,42143,2.649999998509884
56230,-95.096715,44.79129,22,1009,40329,2.7799999937415123
56231,-95.771109,45.27133,9,465,42188,2.5699999928474426
56232,-96.04823,44.932368,23,2521,36157,2.399999998509884
56235,-96.017674,45.697239,11,607,39886,2.219999998807907
56236,-96.39608,45.664974,9,464,40833,2.639999993145466
56237,-95.431739,44.616243,15,662,35000,2.469999998807907
56239,-95.895767,44.515475,26,561,43125,2.6999999955296516
56240,-96.459163,45.568463,13,1131,27411,2.519999995827675
56241,-95.567373,44.794723,33,4318,33801,2.309999994933605
56243,-94.686419,45.168724,25,1794,37610,2.649999998509884
56244,-95.781575,45.488399,18,1395,38333,2.649999998509884
56245,-95.650285,44.690608,17,552,38478,2.769999995827675
56246,-94.830138,45.34373,25,453,37361,3.019999995827675
56248,-96.138952,45.800145,11,919,34625,2.4099999964237213
56249,-95.899604,45.299531,10,381,36250,2.459999993443489
56251,-94.919763,45.133103,36,901,44750,2.619999997317791
56252,-95.301981,45.18553,23,1271,36125,2.619999997317791
56253,-94.888314,44.959237,15,1119,34830,2.439999997615814
56255,-95.420132,44.397402,18,466,33333,2.649999998509884
56256,-96.195736,45.036047,19,2948,32279,2.2999999970197678
